,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,Class
233,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
234,942,926,912,890,880,915,1111,1313,1410,1349,805,816,955,939,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,956,940,925,902,892,923,1118,1318,1414,1353,806,817,4521,4500,4479,4445,4414,4332,3889,3113,2253,1863,822,833,4537,4516,4495,4461,4430,4348,3905,3128,2268,1878,837,839,1
235,1000,987,971,951,925,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,1001,988,972,952,926,901,910,1162,1355,1408,806,817,4568,4554,4537,4511,4476,4436,4340,3757,2730,2295,822,833,4589,4575,4558,4532,4497,4457,4361,3778,2751,2316,843,839,1
236,975,958,939,925,901,892,1022,1275,1399,1391,806,817,976,959,940,926,902,892,1022,1275,1399,1391,806,817,977,960,941,926,902,892,1022,1275,1399,1391,806,817,977,960,941,926,902,892,1022,1275,1399,1391,806,817,977,960,941,926,902,892,1022,1275,1399,1391,806,817,977,960,941,926,902,892,1022,1275,1399,1391,806,817,977,960,941,926,902,892,1022,1275,1399,1391,806,817,977,960,941,926,902,892,1022,1275,1399,1391,806,817,977,960,941,926,902,892,1022,1275,1399,1391,806,817,977,960,941,926,902,892,1022,1275,1399,1391,806,817,977,960,941,926,902,892,1022,1275,1399,1391,806,817,4545,4523,4499,4477,4441,4397,4152,3440,2467,2052,824,833,4564,4542,4518,4496,4460,4416,4171,3459,2486,2071,843,839,1
237,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
238,938,924,909,888,877,920,1123,1317,1407,1343,805,816,953,939,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,954,940,924,902,891,930,1131,1323,1412,1348,806,817,4520,4501,4479,4446,4414,4321,3854,3085,2231,1848,822,833,4535,4516,4494,4461,4429,4336,3869,3100,2246,1863,837,839,1
239,938,924,909,888,877,920,1123,1315,1406,1342,805,816,953,939,924,902,891,930,1131,1321,1411,1347,806,817,954,940,924,902,891,930,1131,1321,1411,1347,806,817,954,940,924,902,891,930,1131,1321,1411,1347,806,817,954,940,924,902,891,930,1131,1321,1411,1347,806,817,954,940,924,902,891,930,1131,1321,1411,1347,806,817,954,940,924,902,891,930,1131,1321,1411,1347,806,817,954,940,924,902,891,930,1131,1321,1411,1347,806,817,954,940,924,902,891,930,1131,1321,1411,1347,806,817,954,940,924,902,891,930,1131,1321,1411,1347,806,817,954,940,924,902,891,930,1131,1321,1411,1347,806,817,4514,4495,4473,4440,4408,4315,3848,3085,2230,1847,822,833,4535,4516,4494,4461,4429,4336,3869,3106,2251,1868,843,839,1
240,999,1000,984,965,939,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,1001,1001,985,966,940,907,893,1066,1323,1398,806,817,4561,4561,4544,4522,4489,4439,4377,3983,2929,2447,822,833,4589,4589,4572,4550,4517,4467,4405,4011,2957,2475,850,839,1
241,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
242,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
243,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
244,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
245,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
246,938,924,909,888,878,920,1124,1316,1407,1341,804,816,953,939,924,902,892,930,1132,1322,1412,1346,805,817,954,940,924,902,892,930,1132,1322,1412,1346,805,817,954,940,924,902,892,930,1132,1322,1412,1346,805,817,954,940,924,902,892,930,1132,1322,1412,1346,805,817,954,940,924,902,892,930,1132,1322,1412,1346,805,817,954,940,924,902,892,930,1132,1322,1412,1346,805,817,954,940,924,902,892,930,1132,1322,1412,1346,805,817,954,940,924,902,892,930,1132,1322,1412,1346,805,817,954,940,924,902,892,930,1132,1322,1412,1346,805,817,954,940,924,902,892,930,1132,1322,1412,1346,805,817,4508,4489,4467,4434,4403,4309,3840,3078,2231,1843,822,834,4535,4516,4494,4461,4430,4336,3867,3105,2258,1870,849,839,1
247,999,996,981,957,935,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,1001,997,982,958,936,903,896,1107,1332,1407,805,817,4568,4564,4548,4518,4491,4441,4368,3902,2841,2397,822,834,4589,4585,4569,4539,4512,4462,4389,3923,2862,2418,842,839,1
248,966,952,938,920,898,895,1048,1300,1410,1374,806,817,967,953,939,921,899,895,1048,1300,1410,1374,806,817,968,954,940,921,899,895,1048,1300,1410,1374,806,817,968,954,940,921,899,895,1048,1300,1410,1374,806,817,968,954,940,921,899,895,1048,1300,1410,1374,806,817,968,954,940,921,899,895,1048,1300,1410,1374,806,817,968,954,940,921,899,895,1048,1300,1410,1374,806,817,968,954,940,921,899,895,1048,1300,1410,1374,806,817,968,954,940,921,899,895,1048,1300,1410,1374,806,817,968,954,940,921,899,895,1048,1300,1410,1374,806,817,968,954,940,921,899,895,1048,1300,1410,1374,806,817,4536,4517,4498,4472,4434,4375,4098,3330,2419,2004,822,833,4554,4535,4516,4490,4452,4393,4116,3348,2437,2021,839,839,1
249,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
250,983,970,954,934,909,891,976,1240,1387,1411,806,817,984,971,955,935,910,892,976,1240,1387,1411,806,817,985,972,956,936,910,892,976,1240,1387,1411,806,817,985,972,956,936,910,892,976,1240,1387,1411,806,817,985,972,956,936,910,892,976,1240,1387,1411,806,817,985,972,956,936,910,892,976,1240,1387,1411,806,817,985,972,956,936,910,892,976,1240,1387,1411,806,817,985,972,956,936,910,892,976,1240,1387,1411,806,817,985,972,956,936,910,892,976,1240,1387,1411,806,817,985,972,956,936,910,892,976,1240,1387,1411,806,817,985,972,956,936,910,892,976,1240,1387,1411,806,817,4554,4540,4519,4494,4452,4412,4247,3571,2575,2142,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2593,2160,840,839,1
251,976,958,939,925,901,891,1019,1273,1395,1392,805,817,977,959,940,926,902,891,1019,1273,1395,1392,805,817,978,960,941,926,902,891,1019,1273,1395,1392,805,817,978,960,941,926,902,891,1019,1273,1395,1392,805,817,978,960,941,926,902,891,1019,1273,1395,1392,805,817,978,960,941,926,902,891,1019,1273,1395,1392,805,817,978,960,941,926,902,891,1019,1273,1395,1392,805,817,978,960,941,926,902,891,1019,1273,1395,1392,805,817,978,960,941,926,902,891,1019,1273,1395,1392,805,817,978,960,941,926,902,891,1019,1273,1395,1392,805,817,978,960,941,926,902,891,1019,1273,1395,1392,805,817,4538,4515,4491,4469,4433,4392,4150,3440,2467,2054,822,834,4565,4542,4518,4496,4460,4419,4177,3467,2494,2081,849,839,1
252,999,996,981,959,936,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,1001,997,982,960,937,903,895,1100,1330,1407,805,817,4562,4558,4542,4515,4486,4435,4365,3925,2865,2411,822,834,4589,4585,4569,4542,4513,4462,4392,3952,2892,2438,849,839,1
253,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
254,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
255,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
256,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
257,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
258,999,996,981,957,935,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,1001,997,982,958,936,903,896,1107,1333,1407,806,817,4574,4570,4554,4524,4497,4447,4374,3908,2845,2397,822,833,4589,4585,4569,4539,4512,4462,4389,3923,2860,2412,837,839,1
259,936,923,907,891,873,885,1052,1302,1388,1346,798,820,937,924,908,892,874,885,1052,1302,1388,1346,798,820,938,925,909,892,874,885,1052,1302,1388,1346,798,820,938,925,909,892,874,885,1052,1302,1388,1346,798,820,938,925,909,892,874,885,1052,1302,1388,1346,798,820,938,925,909,892,874,885,1052,1302,1388,1346,798,820,938,925,909,892,874,885,1052,1302,1388,1346,798,820,938,925,909,892,874,885,1052,1302,1388,1346,798,820,938,925,909,892,874,885,1052,1302,1388,1346,798,820,938,925,909,892,874,885,1052,1302,1388,1346,798,820,938,925,909,892,874,885,1052,1302,1388,1346,798,820,4482,4465,4444,4418,4388,4312,3953,3188,2302,1897,816,838,4548,4531,4510,4484,4454,4378,4019,3254,2368,1963,881,839,1
260,953,938,923,903,893,915,1096,1328,1412,1359,805,816,955,940,925,905,895,916,1097,1329,1413,1360,806,817,956,941,926,905,895,916,1097,1329,1413,1360,806,817,956,941,926,905,895,916,1097,1329,1413,1360,806,817,956,941,926,905,895,916,1097,1329,1413,1360,806,817,956,941,926,905,895,916,1097,1329,1413,1360,806,817,956,941,926,905,895,916,1097,1329,1413,1360,806,817,956,941,926,905,895,916,1097,1329,1413,1360,806,817,956,941,926,905,895,916,1097,1329,1413,1360,806,817,956,941,926,905,895,916,1097,1329,1413,1360,806,817,956,941,926,905,895,916,1097,1329,1413,1360,806,817,4518,4499,4478,4445,4419,4339,3957,3169,2289,1888,822,833,4537,4518,4497,4464,4438,4358,3976,3188,2308,1907,841,839,1
261,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
262,966,952,938,920,898,895,1048,1301,1409,1373,805,817,967,953,939,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,4537,4518,4499,4473,4435,4376,4099,3328,2412,2002,821,833,4554,4535,4516,4490,4452,4393,4116,3345,2429,2019,838,839,1
263,967,964,953,933,916,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,969,965,954,934,917,883,871,1074,1304,1377,794,820,4495,4491,4479,4454,4431,4384,4310,3874,2825,2371,815,841,4589,4585,4573,4548,4525,4478,4404,3968,2919,2465,909,839,1
264,966,952,938,920,898,895,1048,1301,1409,1373,805,817,967,953,939,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,968,954,940,921,899,895,1048,1301,1409,1373,805,817,4538,4519,4500,4474,4436,4377,4100,3330,2415,2003,822,833,4554,4535,4516,4490,4452,4393,4116,3346,2431,2019,838,839,1
265,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
266,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
267,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
268,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
